ensembl,symbol,status
YOL157C,IMA2,Non essential
YOL158C,ENB1,Non essential
YOL159C,YOL159C,Non essential
YOL159C-A,YOL159C-A,Non essential
YOL160W,YOL160W,Non essential
YOL161C,PAU20,Non essential
YOL162W,YOL162W,Non essential
YOL163W,YOL163W,Non essential
YOL164W,BDS1,Non essential
YOL164W-A,YOL164W-A,Non essential
YOL165C,AAD15,Non essential
YOL166C,YOL166C,Non essential
YOL166W-A,YOL166W-A,Non essential
YOR001W,RRP6,Non essential
YOR002W,ALG6,Non essential
YOR003W,YSP3,Non essential
YOR005C,DNL4,Non essential
YOR006C,TSR3,Non essential
YOR007C,SGT2,Non essential
YOR008C,SLG1,Non essential
YOR008C-A,YOR008C-A,Non essential
YOR008W-B,YOR008W-B,Non essential
YOR009W,TIR4,Non essential
YOR010C,TIR2,Non essential
YOR011W,AUS1,Non essential
YOR011W-A,YOR011W-A,Non essential
YOR012W,YOR012W,Non essential
YOR013W,IRC11,Non essential
YOR014W,RTS1,Non essential
YOR015W,YOR015W,Non essential
YOR016C,ERP4,Non essential
YOR017W,PET127,Non essential
YOR018W,ROD1,Non essential
YOR019W,YOR019W,Non essential
YOR020W-A,YOR020W-A,Non essential
YOR021C,YOR021C,Non essential
YOR022C,YOR022C,Non essential
YOR023C,AHC1,Non essential
YOR024W,YOR024W,Non essential
YOR025W,HST3,Non essential
YOR026W,BUB3,Non essential
YOR027W,STI1,Non essential
YOR028C,CIN5,Non essential
YOR029W,YOR029W,Non essential
YOR030W,DFG16,Non essential
YOR031W,CRS5,Non essential
YOR032C,HMS1,Non essential
YOR032W-A,YOR032W-A,Non essential
YOR033C,EXO1,Non essential
YOR034C,AKR2,Non essential
YOR034C-A,YOR034C-A,Non essential
YOR035C,SHE4,Non essential
YOR036W,PEP12,Non essential
YOR037W,CYC2,Non essential
YOR038C,HIR2,Non essential
YOR039W,CKB2,Non essential
YOR040W,GLO4,Non essential
YOR041C,YOR041C,Non essential
YOR042W,CUE5,Non essential
YOR043W,WHI2,Non essential
YOR044W,IRC23,Non essential
YOR045W,TOM6,Non essential
YOR047C,STD1,Non essential
YOR049C,RSB1,Non essential
YOR050C,YOR050C,Non essential
YOR051C,ETT1,Non essential
YOR052C,YOR052C,Non essential
YOR053W,YOR053W,Non essential
YOR054C,VHS3,Non essential
YOR055W,YOR055W,Non essential
YOR058C,ASE1,Non essential
YOR059C,YOR059C,Non essential
YOR061W,CKA2,Non essential
YOR062C,YOR062C,Non essential
YOR064C,YNG1,Non essential
YOR065W,CYT1,Non essential
YOR066W,MSA1,Non essential
YOR067C,ALG8,Non essential
YOR068C,VAM10,Non essential
YOR069W,VPS5,Non essential
YOR070C,GYP1,Non essential
YOR071C,NRT1,Non essential
YOR072W,YOR072W,Non essential
YOR072W-A,YOR072W-A,Non essential
YOR072W-B,YOR072W-B,Non essential
YOR073W,SGO1,Non essential
YOR073W-A,YOR073W-A,Non essential
YOR076C,SKI7,Non essential
YOR078W,BUD21,Non essential
YOR079C,ATX2,Non essential
YOR080W,DIA2,Non essential
YOR081C,TGL5,Non essential
YOR082C,YOR082C,Non essential
YOR083W,WHI5,Non essential
YOR084W,LPX1,Non essential
YOR085W,OST3,Non essential
YOR086C,TCB1,Non essential
YOR087W,YVC1,Non essential
YOR089C,VPS21,Non essential
YOR090C,PTC5,Non essential
YOR091W,TMA46,Non essential
YOR092W,ECM3,Non essential
YOR093C,YOR093C,Non essential
YOR094W,ARF3,Non essential
YOR096W,RPS7A,Non essential
YOR097C,YOR097C,Non essential
YOR099W,KTR1,Non essential
YOR100C,CRC1,Non essential
YOR101W,RAS1,Non essential
YOR104W,PIN2,Non essential
YOR105W,YOR105W,Non essential
YOR106W,VAM3,Non essential
YOR107W,RGS2,Non essential
YOR108C-A,YOR108C-A,Non essential
YOR108W,LEU9,Non essential
YOR109W,INP53,Non essential
YOR111W,YOR111W,Non essential
YOR112W,CEX1,Non essential
YOR113W,AZF1,Non essential
YOR114W,YOR114W,Non essential
YOR115C,TRS33,Non essential
YOR118W,RTC5,Non essential
YOR120W,GCY1,Non essential
YOR121C,YOR121C,Non essential
YOR123C,LEO1,Non essential
YOR124C,UBP2,Non essential
YOR125C,CAT5,Non essential
YOR126C,IAH1,Non essential
YOR127W,RGA1,Non essential
YOR128C,ADE2,Non essential
YOR129C,AFI1,Non essential
YOR130C,ORT1,Non essential
YOR131C,YOR131C,Non essential
YOR132W,VPS17,Non essential
YOR133W,EFT1,Non essential
YOR134W,BAG7,Non essential
YOR135C,IRC14,Non essential
YOR136W,IDH2,Non essential
YOR137C,SIA1,Non essential
YOR138C,RUP1,Non essential
YOR139C,YOR139C,Non essential
YOR140W,SFL1,Non essential
YOR141C,ARP8,Non essential
YOR142W,LSC1,Non essential
YOR142W-A,YOR142W-A,Non essential
YOR142W-B,YOR142W-B,Non essential
YOR144C,ELG1,Non essential
YOR147W,MDM32,Non essential
YOR150W,MRPL23,Non essential
YOR152C,YOR152C,Non essential
YOR153W,PDR5,Non essential
YOR154W,SLP1,Non essential
YOR155C,ISN1,Non essential
YOR156C,NFI1,Non essential
YOR158W,PET123,Non essential
YOR160W,MTR10,Non essential
YOR161C,PNS1,Non essential
YOR161C-C,YOR161C-C,Non essential
YOR161W-A,YOR161W-A,Non essential
YOR161W-B,YOR161W-B,Non essential
YOR162C,YRR1,Non essential
YOR163W,DDP1,Non essential
YOR164C,GET4,Non essential
YOR165W,SEY1,Non essential
YOR166C,SWT1,Non essential
YOR167C,RPS28A,Non essential
YOR170W,YOR170W,Non essential
YOR171C,LCB4,Non essential
YOR172W,YRM1,Non essential
YOR173W,DCS2,Non essential
YOR175C,ALE1,Non essential
YOR177C,MPC54,Non essential
YOR178C,GAC1,Non essential
YOR179C,SYC1,Non essential
YOR180C,DCI1,Non essential
YOR182C,RPS30B,Non essential
YOR183W,FYV12,Non essential
YOR184W,SER1,Non essential
YOR185C,GSP2,Non essential
YOR186C-A,YOR186C-A,Non essential
YOR186W,YOR186W,Non essential
YOR187W,TUF1,Non essential
YOR188W,MSB1,Non essential
YOR189W,IES4,Non essential
YOR190W,SPR1,Non essential
YOR191W,ULS1,Non essential
YOR192C,THI72,Non essential
YOR192C-A,YOR192C-A,Non essential
YOR192C-B,YOR192C-B,Non essential
YOR192C-C,YOR192C-C,Non essential
YOR193W,PEX27,Non essential
YOR195W,SLK19,Non essential
YOR196C,LIP5,Non essential
YOR197W,MCA1,Non essential
YOR198C,BFR1,Non essential
YOR199W,YOR199W,Non essential
YOR200W,YOR200W,Non essential
YOR201C,MRM1,Non essential
YOR202W,HIS3,Non essential
YOR205C,GEP3,Non essential
YOR208W,PTP2,Non essential
YOR209C,NPT1,Non essential
YOR210W,RPB10,Non essential
YOR211C,MGM1,Non essential
YOR212W,STE4,Non essential
YOR213C,SAS5,Non essential
YOR214C,YOR214C,Non essential
YOR215C,AIM41,Non essential
YOR216C,RUD3,Non essential
YOR219C,STE13,Non essential
YOR220W,RCN2,Non essential
YOR221C,MCT1,Non essential
YOR222W,ODC2,Non essential
YOR223W,YOR223W,Non essential
YOR224C,RPB8,Non essential
YOR225W,YOR225W,Non essential
YOR226C,ISU2,Non essential
YOR227W,HER1,Non essential
YOR228C,YOR228C,Non essential
YOR229W,WTM2,Non essential
YOR230W,WTM1,Non essential
YOR231C-A,YOR231C-A,Non essential
YOR231W,MKK1,Non essential
YOR233W,KIN4,Non essential
YOR234C,RPL33B,Non essential
YOR235W,IRC13,Non essential
YOR237W,HES1,Non essential
YOR238W,YOR238W,Non essential
YOR239W,ABP140,Non essential
YOR241W,MET7,Non essential
YOR242C,SSP2,Non essential
YOR243C,PUS7,Non essential
YOR245C,DGA1,Non essential
YOR246C,ENV9,Non essential
YOR247W,SRL1,Non essential
YOR248W,YOR248W,Non essential
YOR251C,TUM1,Non essential
YOR252W,TMA16,Non essential
YOR253W,NAT5,Non essential
YOR255W,OSW1,Non essential
YOR258W,HNT3,Non essential
YOR260W,GCD1,Non essential
YOR263C,YOR263C,Non essential
YOR264W,DSE3,Non essential
YOR265W,RBL2,Non essential
YOR266W,PNT1,Non essential
YOR267C,HRK1,Non essential
YOR268C,YOR268C,Non essential
YOR269W,PAC1,Non essential
YOR270C,VPH1,Non essential
YOR271C,FSF1,Non essential
YOR273C,TPO4,Non essential
YOR274W,MOD5,Non essential
YOR275C,RIM20,Non essential
YOR276W,CAF20,Non essential
YOR277C,YOR277C,Non essential
YOR278W,HEM4,Non essential
YOR279C,RFM1,Non essential
YOR280C,FSH3,Non essential
YOR283W,YOR283W,Non essential
YOR284W,HUA2,Non essential
YOR285W,RDL1,Non essential
YOR286W,RDL2,Non essential
YOR288C,MPD1,Non essential
YOR289W,YOR289W,Non essential
YOR290C,SNF2,Non essential
YOR291W,YPK9,Non essential
YOR292C,YOR292C,Non essential
YOR293C-A,YOR293C-A,Non essential
YOR293W,RPS10A,Non essential
YOR295W,UAF30,Non essential
YOR296W,YOR296W,Non essential
YOR297C,TIM18,Non essential
YOR298C-A,MBF1,Non essential
YOR298W,MUM3,Non essential
YOR299W,BUD7,Non essential
YOR300W,YOR300W,Non essential
YOR301W,RAX1,Non essential
YOR302W,YOR302W,Non essential
YOR303W,CPA1,Non essential
YOR304C-A,YOR304C-A,Non essential
YOR304W,ISW2,Non essential
YOR305W,RRG7,Non essential
YOR306C,MCH5,Non essential
YOR307C,SLY41,Non essential
YOR308C,SNU66,Non essential
YOR309C,YOR309C,Non essential
YOR311C,DGK1,Non essential
YOR312C,RPL20B,Non essential
YOR313C,SPS4,Non essential
YOR314W,YOR314W,Non essential
YOR314W-A,YOR314W-A,Non essential
YOR315W,SFG1,Non essential
YOR316C,COT1,Non essential
YOR316C-A,YOR316C-A,Non essential
YOR317W,FAA1,Non essential
YOR318C,YOR318C,Non essential
YOR319W,HSH49,Non essential
YOR320C,GNT1,Non essential
YOR321W,PMT3,Non essential
YOR322C,LDB19,Non essential
YOR323C,PRO2,Non essential
YOR324C,FRT1,Non essential
YOR325W,YOR325W,Non essential
YOR327C,SNC2,Non essential
YOR328W,PDR10,Non essential
YOR329W-A,YOR329W-A,Non essential
YOR330C,MIP1,Non essential
YOR331C,YOR331C,Non essential
YOR332W,VMA4,Non essential
YOR333C,YOR333C,Non essential
YOR334W,MRS2,Non essential
YOR335W-A,YOR335W-A,Non essential
YOR337W,TEA1,Non essential
YOR338W,YOR338W,Non essential
YOR339C,UBC11,Non essential
YOR340C,RPA43,Non essential
YOR342C,YOR342C,Non essential
YOR343C,YOR343C,Non essential
YOR343W-A,YOR343W-A,Non essential
YOR343W-B,YOR343W-B,Non essential
YOR344C,TYE7,Non essential
YOR345C,YOR345C,Non essential
YOR346W,REV1,Non essential
YOR347C,PYK2,Non essential
YOR348C,PUT4,Non essential
YOR349W,CIN1,Non essential
YOR350C,MNE1,Non essential
YOR351C,MEK1,Non essential
YOR352W,YOR352W,Non essential
YOR354C,MSC6,Non essential
YOR355W,GDS1,Non essential
YOR356W,CIR2,Non essential
YOR357C,SNX3,Non essential
YOR358W,HAP5,Non essential
YOR359W,VTS1,Non essential
YOR360C,PDE2,Non essential
YOR363C,PIP2,Non essential
YOR364W,YOR364W,Non essential
YOR365C,YOR365C,Non essential
YOR366W,YOR366W,Non essential
YOR367W,SCP1,Non essential
YOR368W,RAD17,Non essential
YOR369C,RPS12,Non essential
YOR371C,GPB1,Non essential
YOR374W,ALD4,Non essential
YOR375C,GDH1,Non essential
YOR376W,YOR376W,Non essential
YOR376W-A,YOR376W-A,Non essential
YOR377W,ATF1,Non essential
YOR378W,YOR378W,Non essential
YOR379C,YOR379C,Non essential
YOR380W,RDR1,Non essential
YOR381W,FRE3,Non essential
YOR381W-A,YOR381W-A,Non essential
YOR382W,FIT2,Non essential
YOR383C,FIT3,Non essential
YOR384W,FRE5,Non essential
YOR385W,YOR385W,Non essential
YOR386W,PHR1,Non essential
YOR387C,YOR387C,Non essential
YOR388C,FDH1,Non essential
YOR389W,YOR389W,Non essential
YOR390W,YOR390W,Non essential
YOR391C,HSP33,Non essential
YOR392W,YOR392W,Non essential
YOR393W,ERR1,Non essential
YOR394C-A,YOR394C-A,Non essential
YOR394W,PAU21,Non essential
YOR396C-A,YOR396C-A,Non essential
YOR396W,YRF1-8,Non essential
YPL001W,HAT1,Non essential
YPL002C,SNF8,Non essential
YPL003W,ULA1,Non essential
YPL004C,LSP1,Non essential
YPL005W,AEP3,Non essential
YPL006W,NCR1,Non essential
YPL008W,CHL1,Non essential
YPL009C,TAE2,Non essential
YPL013C,MRPS16,Non essential
YPL014W,YPL014W,Non essential
YPL015C,HST2,Non essential
YPL017C,IRC15,Non essential
YPL018W,CTF19,Non essential
YPL019C,VTC3,Non essential
YPL021W,ECM23,Non essential
YPL022W,RAD1,Non essential
YPL023C,MET12,Non essential
YPL024W,RMI1,Non essential
YPL025C,YPL025C,Non essential
YPL026C,SKS1,Non essential
YPL027W,SMA1,Non essential
YPL029W,SUV3,Non essential
YPL030W,TRM44,Non essential
YPL031C,PHO85,Non essential
YPL032C,SVL3,Non essential
YPL033C,SRL4,Non essential
YPL034W,YPL034W,Non essential
YPL035C,YPL035C,Non essential
YPL036W,PMA2,Non essential
YPL037C,EGD1,Non essential
YPL038W,MET31,Non essential
YPL038W-A,YPL038W-A,Non essential
YPL039W,YPL039W,Non essential
YPL040C,ISM1,Non essential
YPL041C,YPL041C,Non essential
YPL042C,SSN3,Non essential
YPL045W,VPS16,Non essential
YPL046C,ELC1,Non essential
YPL047W,SGF11,Non essential
YPL048W,CAM1,Non essential
YPL049C,DIG1,Non essential
YPL050C,MNN9,Non essential
YPL051W,ARL3,Non essential
YPL052W,OAZ1,Non essential
YPL053C,KTR6,Non essential
YPL054W,LEE1,Non essential
YPL055C,LGE1,Non essential
YPL056C,LCL1,Non essential
YPL057C,SUR1,Non essential
YPL058C,PDR12,Non essential
YPL059W,GRX5,Non essential
YPL060W,MFM1,Non essential
YPL061W,ALD6,Non essential
YPL062W,YPL062W,Non essential
YPL064C,CWC27,Non essential
YPL065W,VPS28,Non essential
YPL066W,YPL066W,Non essential
YPL067C,YPL067C,Non essential
YPL068C,YPL068C,Non essential
YPL069C,BTS1,Non essential
YPL070W,MUK1,Non essential
YPL071C,YPL071C,Non essential
YPL072W,UBP16,Non essential
YPL073C,YPL073C,Non essential
YPL074W,YTA6,Non essential
YPL077C,YPL077C,Non essential
YPL078C,ATP4,Non essential
YPL079W,RPL21B,Non essential
YPL080C,YPL080C,Non essential
YPL081W,RPS9A,Non essential
YPL084W,BRO1,Non essential
YPL086C,ELP3,Non essential
YPL087W,YDC1,Non essential
YPL088W,YPL088W,Non essential
YPL089C,RLM1,Non essential
YPL090C,RPS6A,Non essential
YPL091W,GLR1,Non essential
YPL092W,SSU1,Non essential
YPL095C,EEB1,Non essential
YPL096C-A,ERI1,Non essential
YPL096W,PNG1,Non essential
YPL097W,MSY1,Non essential
YPL098C,MGR2,Non essential
YPL099C,AIM43,Non essential
YPL100W,ATG21,Non essential
YPL101W,ELP4,Non essential
YPL102C,YPL102C,Non essential
YPL103C,FMP30,Non essential
YPL104W,MSD1,Non essential
YPL105C,SYH1,Non essential
YPL106C,SSE1,Non essential
YPL107W,YPL107W,Non essential
YPL108W,YPL108W,Non essential
YPL109C,YPL109C,Non essential
YPL110C,GDE1,Non essential
YPL111W,CAR1,Non essential
YPL112C,PEX25,Non essential
YPL113C,YPL113C,Non essential
YPL114W,YPL114W,Non essential
YPL115C,BEM3,Non essential
YPL116W,HOS3,Non essential
YPL118W,MRP51,Non essential
YPL119C,DBP1,Non essential
YPL119C-A,YPL119C-A,Non essential
YPL120W,VPS30,Non essential
YPL121C,MEI5,Non essential
YPL123C,RNY1,Non essential
YPL125W,KAP120,Non essential
YPL127C,HHO1,Non essential
YPL129W,TAF14,Non essential
YPL130W,SPO19,Non essential
YPL132W,COX11,Non essential
YPL133C,RDS2,Non essential
YPL134C,ODC1,Non essential
YPL135C-A,YPL135C-A,Non essential
YPL135W,ISU1,Non essential
YPL136W,YPL136W,Non essential
YPL137C,GIP3,Non essential
YPL138C,SPP1,Non essential
YPL139C,UME1,Non essential
YPL140C,MKK2,Non essential
YPL141C,FRK1,Non essential
YPL144W,POC4,Non essential
YPL145C,KES1,Non essential
YPL147W,PXA1,Non essential
YPL148C,PPT2,Non essential
YPL149W,ATG5,Non essential
YPL150W,YPL150W,Non essential
YPL152W,RRD2,Non essential
YPL152W-A,YPL152W-A,Non essential
YPL154C,PEP4,Non essential
YPL155C,KIP2,Non essential
YPL156C,PRM4,Non essential
YPL157W,TGS1,Non essential
YPL158C,AIM44,Non essential
YPL159C,PET20,Non essential
YPL161C,BEM4,Non essential
YPL162C,YPL162C,Non essential
YPL163C,SVS1,Non essential
YPL164C,MLH3,Non essential
YPL165C,SET6,Non essential
YPL166W,ATG29,Non essential
YPL167C,REV3,Non essential
YPL168W,YPL168W,Non essential
YPL170W,DAP1,Non essential
YPL171C,OYE3,Non essential
YPL172C,COX10,Non essential
YPL173W,MRPL40,Non essential
YPL174C,NIP100,Non essential
YPL176C,TRE1,Non essential
YPL177C,CUP9,Non essential
YPL178W,CBC2,Non essential
YPL179W,PPQ1,Non essential
YPL180W,TCO89,Non essential
YPL181W,CTI6,Non essential
YPL182C,YPL182C,Non essential
YPL183C,RTT10,Non essential
YPL183W-A,RTC6,Non essential
YPL184C,MRN1,Non essential
YPL185W,YPL185W,Non essential
YPL186C,UIP4,Non essential
YPL187W,MF(ALPHA)1,Non essential
YPL188W,POS5,Non essential
YPL189C-A,COA2,Non essential
YPL189W,GUP2,Non essential
YPL191C,YPL191C,Non essential
YPL192C,PRM3,Non essential
YPL193W,RSA1,Non essential
YPL194W,DDC1,Non essential
YPL195W,APL5,Non essential
YPL196W,OXR1,Non essential
YPL197C,YPL197C,Non essential
YPL198W,RPL7B,Non essential
YPL199C,YPL199C,Non essential
YPL200W,CSM4,Non essential
YPL201C,YIG1,Non essential
YPL202C,AFT2,Non essential
YPL203W,TPK2,Non essential
YPL205C,YPL205C,Non essential
YPL206C,PGC1,Non essential
YPL207W,TYW1,Non essential
YPL208W,RKM1,Non essential
YPL212C,PUS1,Non essential
YPL213W,LEA1,Non essential
YPL214C,THI6,Non essential
YPL215W,CBP3,Non essential
YPL216W,YPL216W,Non essential
YPL217C,BMS1,Non essential
YPL219W,PCL8,Non essential
YPL220W,RPL1A,Non essential
YPL221W,FLC1,Non essential
YPL222C-A,YPL222C-A,Non essential
YPL222W,FMP40,Non essential
YPL223C,GRE1,Non essential
YPL224C,MMT2,Non essential
YPL225W,YPL225W,Non essential
YPL226W,NEW1,Non essential
YPL227C,ALG5,Non essential
YPL229W,YPL229W,Non essential
YPL230W,USV1,Non essential
YPL232W,SSO1,Non essential
YPL234C,VMA11,Non essential
YPL236C,ENV7,Non essential
YPL239W,YAR1,Non essential
YPL240C,HSP82,Non essential
YPL241C,CIN2,Non essential
YPL244C,HUT1,Non essential
YPL245W,YPL245W,Non essential
YPL246C,RBD2,Non essential
YPL247C,YPL247C,Non essential
YPL248C,GAL4,Non essential
YPL249C,GYP5,Non essential
YPL249C-A,RPL36B,Non essential
YPL250C,ICY2,Non essential
YPL250W-A,YPL250W-A,Non essential
YPL253C,VIK1,Non essential
YPL254W,HFI1,Non essential
YPL256C,CLN2,Non essential
YPL257W,YPL257W,Non essential
YPL257W-A,YPL257W-A,Non essential
YPL257W-B,YPL257W-B,Non essential
YPL258C,THI21,Non essential
YPL259C,APM1,Non essential
YPL260W,YPL260W,Non essential
YPL261C,YPL261C,Non essential
YPL262W,FUM1,Non essential
YPL263C,KEL3,Non essential
YPL264C,YPL264C,Non essential
YPL265W,DIP5,Non essential
YPL267W,ACM1,Non essential
YPL268W,PLC1,Non essential
YPL269W,KAR9,Non essential
YPL270W,MDL2,Non essential
YPL271W,ATP15,Non essential
YPL272C,YPL272C,Non essential
YPL273W,SAM4,Non essential
YPL274W,SAM3,Non essential
YPL277C,YPL277C,Non essential
YPL278C,YPL278C,Non essential
YPL279C,YPL279C,Non essential
YPL280W,HSP32,Non essential
YPL281C,ERR2,Non essential
YPL282C,PAU22,Non essential
YPL283C,YRF1-7,Non essential
YPL283W-A,YPL283W-A,Non essential
YPL283W-B,YPL283W-B,Non essential
YPR001W,CIT3,Non essential
YPR002C-A,YPR002C-A,Non essential
YPR002W,PDH1,Non essential
YPR003C,YPR003C,Non essential
YPR004C,AIM45,Non essential
YPR005C,HAL1,Non essential
YPR006C,ICL2,Non essential
YPR007C,REC8,Non essential
YPR008W,HAA1,Non essential
YPR009W,SUT2,Non essential
YPR010C-A,YPR010C-A,Non essential
YPR011C,YPR011C,Non essential
YPR012W,YPR012W,Non essential
YPR013C,YPR013C,Non essential
YPR014C,YPR014C,Non essential
YPR015C,YPR015C,Non essential
YPR016W-A,YPR016W-A,Non essential
YPR017C,DSS4,Non essential
YPR018W,RLF2,Non essential
YPR020W,ATP20,Non essential
YPR021C,AGC1,Non essential
YPR022C,YPR022C,Non essential
YPR023C,EAF3,Non essential
YPR024W,YME1,Non essential
YPR026W,ATH1,Non essential
YPR027C,YPR027C,Non essential
YPR028W,YOP1,Non essential
YPR029C,APL4,Non essential
YPR030W,CSR2,Non essential
YPR031W,NTO1,Non essential
YPR032W,SRO7,Non essential
YPR036W,VMA13,Non essential
YPR036W-A,YPR036W-A,Non essential
YPR037C,ERV2,Non essential
YPR038W,IRC16,Non essential
YPR039W,YPR039W,Non essential
YPR040W,TIP41,Non essential
YPR042C,PUF2,Non essential
YPR043W,RPL43A,Non essential
YPR044C,OPI11,Non essential
YPR045C,THP3,Non essential
YPR046W,MCM16,Non essential
YPR047W,MSF1,Non essential
YPR049C,ATG11,Non essential
YPR050C,YPR050C,Non essential
YPR051W,MAK3,Non essential
YPR052C,NHP6A,Non essential
YPR053C,YPR053C,Non essential
YPR054W,SMK1,Non essential
YPR057W,BRR1,Non essential
YPR058W,YMC1,Non essential
YPR059C,YPR059C,Non essential
YPR060C,ARO7,Non essential
YPR061C,JID1,Non essential
YPR062W,FCY1,Non essential
YPR063C,YPR063C,Non essential
YPR064W,YPR064W,Non essential
YPR065W,ROX1,Non essential
YPR066W,UBA3,Non essential
YPR067W,ISA2,Non essential
YPR068C,HOS1,Non essential
YPR069C,SPE3,Non essential
YPR070W,MED1,Non essential
YPR071W,YPR071W,Non essential
YPR072W,NOT5,Non essential
YPR073C,LTP1,Non essential
YPR074C,TKL1,Non essential
YPR074W-A,YPR074W-A,Non essential
YPR075C,OPY2,Non essential
YPR076W,YPR076W,Non essential
YPR077C,YPR077C,Non essential
YPR078C,YPR078C,Non essential
YPR079W,MRL1,Non essential
